title,authors,isbn,isbn13,language_code,  num_pages,publication_date,publisher,Unnamed: 12
We Were Not Like Other People,Ephraim Sevela/Antonina W. Bouis,60255080,9.78006E+12,eng,216,1/1/89,HarperCollins Publishers,
The Lovely Bones,Alice Sebold,330485385,9.78033E+12,en-GB,328,6/1/03,Picador,
The Lovely Bones,Alice Sebold,159413023X,9.78159E+12,en-US,532,4/1/04,Large Print Press,
Lovely in Her Bones (Elizabeth MacPherson  #2),Sharyn McCrumb,345360354,9.78035E+12,eng,224,5/13/90,Ballantine Books,
The Zen of CSS Design: Visual Enlightenment for the Web,Dave Shea/Molly E. Holzschlag,321303474,7.85342E+11,en-US,296,2/17/05,Peachpit Press,
HTML  XHTML  and CSS (Visual Quickstart Guide),Elizabeth Castro,321430840,9.78032E+12,en-US,456,8/1/06,Peachpit Press,
1000 Record Covers,Michael Ochs/Patrick Javault/Ulrike Wasel,3822840858,9.78382E+12,mul,575,5/15/05,Taschen,
Killing Yourself to Live: 85% of a True Story,Chuck Klosterman,743264460,9.78074E+12,eng,245,6/13/06,Scribner,
Sex  Drugs  and Cocoa Puffs: A Low Culture Manifesto,Chuck Klosterman,743236017,9.78074E+12,eng,272,7/2/04,Scribner,
Vice (V  #8),Jane Feather,553572490,9.78055E+12,eng,419,5/2/96,Bantam,
Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values (Phaedrus  #1),Robert M. Pirsig,60589469,9.78006E+12,eng,540,4/25/06,HarperTorch,
Once Upon a Cool Motorcycle Dude,Kevin O'Malley/Carol Heyer/Scott Goto,802789471,9.7808E+12,eng,32,4/1/05,Walker & Company,
Guidebook to Zen and the Art of Motorcycle Maintenance,Ronald L. DiSanto/Thomas J. Steele,688060692,9.78069E+12,en-GB,408,11/19/90,William Morrow Paperbacks,
Motorcycle Basics Techbook,John Harold Haynes,185960515X,9.78186E+12,eng,222,7/5/02,Haynes Manuals N. America  Inc.,
LOGO Lounge: 2 000 International Identities by Leading Designers,Catharine M. Fishel/Bill Gardner,1592530877,9.78159E+12,eng,191,9/1/04,Rockport Publishers,
The Death of Ivan Ilych And Other Stories,Leo Tolstoy/Hugh McLean,451528808,9.78045E+12,eng,304,4/1/03,Signet Classics,
War and Peace,Leo Tolstoy/Henry Gifford/Aylmer Maude/Louise Maude,192833987,9.78019E+12,eng,1392,6/25/98,Oxford University Press,
The Kingdom of God Is Within You,Leo Tolstoy/Constance Garnett,486451380,9.78049E+12,eng,352,9/8/06,Dover Publications,
Atlas Shrugged,Ayn Rand/Leonard Peikoff,452011876,9.78045E+12,eng,1168,8/1/99,Plume,
For the New Intellectual: The Philosophy of Ayn Rand,Ayn Rand,451163087,9.78045E+12,eng,224,12/1/63,Signet Book,
The Fountainhead,Ayn Rand,452286751,9.78045E+12,en-US,752,4/26/05,Dutton,
The Virtue of Selfishness: A New Concept of Egoism,Ayn Rand/Nathaniel Branden,451163931,9.78045E+12,eng,176,11/1/64,Signet,
Anthem,Ayn Rand,452281253,9.78045E+12,eng,105,12/1/99,NAL,
We the Living,Ayn Rand/Leonard Peikoff,451187849,9.78045E+12,eng,464,1/1/96,Signet,
Capitalism: The Unknown Ideal,Ayn Rand/Nathaniel Branden/Alan Greenspan/Robert Hessen,451147952,9.78045E+12,eng,340,7/15/86,Signet,
Letters of Ayn Rand,Ayn Rand/Michael S. Berliner/Leonard Peikoff,452274044,9.78045E+12,eng,681,2/1/97,NAL,
Sailing for Dummies,J.J. Isler/Peter Isler,471791431,9.78047E+12,eng,416,6/1/06,For Dummies,
Sailing from Byzantium: How a Lost Empire Shaped the World,Colin  Wells,553803816,9.78055E+12,eng,368,7/25/06,Delacorte Press,
Sailing Alone Around the Room: New and Selected Poems,Billy Collins,375755195,9.78038E+12,eng,192,9/17/02,Random House Trade Paperbacks,
The Greatest Sailing Stories Ever Told: Twenty-Seven Unforgettable Stories,Christopher Caswell,1592283195,9.78159E+12,eng,286,4/1/04,Lyons Press,
"Natural Cures ""They"" Don't Want You to Know about",Kevin Trudeau,975599518,9.78098E+12,en-US,571,1/1/04,Alliance Publishing,
The Natural,Bernard Malamud/Kevin Baker,374502005,9.78037E+12,eng,231,7/7/03,Farrar Straus Giroux,
Digging to America,Anne Tyler,307263940,9.78031E+12,eng,277,5/2/06,Alfred A. Knopf,
Rereading America: Cultural Contexts for Critical Thinking and Writing,Gary Colombo/Bonnie Lisle,312405545,9.78031E+12,eng,826,1/21/04,Bedford Books,
Modern Latin America,Thomas E. Skidmore/Peter H. Smith,019517013X,9.7802E+12,en-US,528,10/7/04,Oxford University Press  USA,
The Plot Against America,Philip Roth,1400079497,9.7814E+12,eng,391,9/27/05,Vintage International,
Naked Pictures of Famous People,Jon   Stewart,688171621,9.78069E+12,en-GB,164,9/22/99,Dey Street Books,
Collected Stories,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,60932686,9.78006E+12,eng,352,5/13/08,Harper Perennial Modern Classics,
Crónica de una muerte anunciada,Gabriel García Márquez,1400034957,9.7814E+12,spa,118,10/14/03,Vintage Espanol,
Cien años de soledad,Gabriel García Márquez,307350428,9.78031E+12,spa,496,2/7/06,Plaza y Janes,
Del amor y otros demonios,Gabriel García Márquez,307350444,9.78031E+12,spa,176,2/7/06,Plaza y Janes,
Living to Tell the Tale,Gabriel García Márquez/Edith Grossman,140003454X,9.7814E+12,eng,533,10/12/04,Vintage,
Memoria de mis putas tristes,Gabriel García Márquez,1400095808,9.7814E+12,spa,112,10/19/04,Vintage Espanol,
The Elegant Universe: Superstrings  Hidden Dimensions  and the Quest for the Ultimate Theory,Brian Greene,375708111,9.78038E+12,eng,425,9/2/04,Vintage Books USA,
Pure and Simple: The Extraordinary Teachings of a Thai Buddhist Laywoman,Upasika Kee Nanayon/Thanissaro Bhikkhu,086171492X,9.78086E+12,eng,288,5/15/05,Wisdom Publications,
The Mini Rough Guide to London,Rob Humphreys/Beth Chaplin/Rebecca Morrill,184353584X,9.78184E+12,eng,363,4/1/06,Rough Guides,
Best of London (Lonely Planet Best Of),Lonely Planet/Sarah Johnstone/Steve Fallon,1740594770,9.78174E+12,eng,128,9/1/04,Lonely Planet,
Lonely Planet Londres,Lonely Planet/Sarah Johnstone/Tom Masters,8408064762,9.78841E+12,spa,480,5/1/06,Geoplaneta,
Out to Eat London 2002 (Lonely Planet Out to Eat),Lonely Planet/Mark Honan,1740592050,9.78174E+12,eng,295,9/1/01,Lonely Planet,
Three Nights in August: Strategy  Heartbreak  and Joy Inside the Mind of a Manager,H.G. Bissinger,618710531,9.78062E+12,eng,287,4/4/06,Mariner Books,
Cryptonomicon,Neal Stephenson,60512806,9.78006E+12,eng,1139,11/1/02,Avon,
Le Réseau Kinakuta (Cryptonomicon  #2),Neal Stephenson,2228894168,9.78223E+12,fre,418,3/31/01,Payot,
The Confusion (The Baroque Cycle  #2),Neal Stephenson,60733357,9.78006E+12,en-US,815,6/14/05,William Morrow Paperbacks,
Quicksilver (The Baroque Cycle  #1),Neal Stephenson,60593083,9.78006E+12,eng,927,9/21/04,HarperCollins Perennial,
The Cobweb,Neal Stephenson/J. Frederick George,553383442,9.78055E+12,eng,448,5/31/05,Spectra Books,
The Big U,Neal Stephenson,380816032,9.78038E+12,en-US,308,2/6/01,William Morrow Paperbacks,
The Diamond Age: Or  A Young Lady's Illustrated Primer,Neal Stephenson/Pedro Jorge Romero,553380966,9.78055E+12,eng,499,5/2/00,Spectra,
Interface,Neal Stephenson/George F. Jewsbury/Stephen  Bury,553383434,9.78055E+12,eng,640,5/31/05,Spectra,
Odalisque (The Baroque Cycle  Vol. 1  Book 3),Neal Stephenson,60833181,9.78006E+12,en-US,464,3/28/06,HarperTorch,
Snow Crash,Neal Stephenson/Guy Abadia,553380958,9.78055E+12,eng,438,8/2/00,Bantam Books,
Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume II: The Endgame,Dan Harrington/Bill Robertie,1880685353,9.78188E+12,eng,450,6/1/05,Two Plus Two Publishing LLC,
Harrington on Hold 'em: Expert Strategy for No-Limit Tournaments  Volume I: Strategic Play,Dan Harrington/Bill Robertie,1880685337,9.78188E+12,eng,381,12/1/04,Two Plus Two Publishing LLC,
The Design of Everyday Things,Donald A. Norman,465067107,9.78047E+12,eng,240,9/19/02,Basic Books,
Emotional Design: Why We Love (or Hate) Everyday Things,Donald A. Norman,465051367,9.78047E+12,eng,272,5/11/05,Basic Books,
The Psychology of Everyday Things,Donald A. Norman,465067093,9.78047E+12,eng,257,6/13/88,Basic Books,
No Price Too High: A Pentecostal Preacher Becomes Catholic - The Inspirational Story of Alex Jones as Told to Diane Hanson,Alex C. Jones/Diane M. Hanson/Stephen K. Ray,898709199,9.7809E+12,en-GB,259,4/30/06,Ignatius Press,
The Alchemist,Paulo Coelho/Alan R. Clarke/James Noel Smith,60887966,9.78006E+12,eng,192,5/2/06,HarperOne,
The Alchemist,Paulo Coelho/Alan R. Clarke/Özdemir İnce,61122416,9.78006E+12,eng,197,5/1/93,HarperCollins,
Fullmetal Alchemist  Vol. 9 (Fullmetal Alchemist  #9),Hiromu Arakawa/Akira Watanabe,142150460X,9.78142E+12,eng,192,9/19/06,VIZ Media LLC,
Fullmetal Alchemist  Vol. 3 (Fullmetal Alchemist  #3),Hiromu Arakawa/Akira Watanabe,1591169259,9.78159E+12,eng,192,9/13/05,VIZ Media LLC,
Fullmetal Alchemist  Vol. 8 (Fullmetal Alchemist  #8),Hiromu Arakawa/Akira Watanabe,1421504596,9.78142E+12,eng,192,7/18/06,VIZ Media LLC,
Fullmetal Alchemist  Vol. 1 (Fullmetal Alchemist  #1),Hiromu Arakawa/Akira Watanabe,1591169208,9.78159E+12,eng,192,5/3/05,VIZ Media LLC,
Fullmetal Alchemist  Vol. 4 (Fullmetal Alchemist  #4),Hiromu Arakawa/Akira Watanabe,1591169291,9.78159E+12,eng,200,11/8/05,VIZ Media LLC,
The Illustrated Alchemist: A Fable about Following Your Dream,Paulo Coelho/Alan R. Clarke/Mœbius,006019250X,9.78006E+12,en-US,198,11/1/98,HarperCollins Publishers,
Fullmetal Alchemist  Vol. 2 (Fullmetal Alchemist  #2),Hiromu Arakawa/Akira Watanabe,1591169232,9.78159E+12,eng,192,7/5/05,VIZ Media LLC,
Pompeii,Robert   Harris,812974611,9.78081E+12,eng,274,11/8/05,Random House Trade Paperbacks,
The Last Days of Pompeii,Edward Bulwer-Lytton/John Gregory Betancourt,158715739X,9.78159E+12,eng,360,12/3/02,Borgo Press,
Of Mice and Men,John Steinbeck,142000671,9.78014E+12,eng,103,1/8/02,Penguin Books,
The Game: Penetrating the Secret Society of Pickup Artists,Neil Strauss,60554738,9.78006E+12,en-US,464,9/6/05,It Books,
The Westing Game,Ellen Raskin,014240120X,9.78014E+12,eng,182,4/12/04,Puffin,
The Egypt Game,Zilpha Keatley Snyder,808553038,9.78081E+12,eng,215,7/7/09,Turtleback Books,
Memoirs of a Geisha,Arthur Golden,1400096898,9.7814E+12,eng,503,11/22/05,Vintage Books USA,
Memoirs of a Geisha,Arthur Golden,739326228,9.78074E+12,eng,434,11/15/05,Random House Large Print Publishing,
Memoirs of a Geisha,Arthur Golden,99498189,9.7801E+12,en-US,497,12/1/05,Vintage,
Memoirs of a Geisha: A Portrait of the Film,David        James/Peggy Mulloy/Rob Marshall/Arthur Golden,1557046832,9.78156E+12,eng,144,10/20/05,Newmarket Press,
Memoirs of a Geisha,Arthur Golden,99771519,9.7801E+12,eng,497,6/4/98,Vintage,
Geisha of Gion,Mineko Iwasaki/Rande Brown,074343059X,9.78074E+12,eng,334,5/6/03,Pocket Books,
Love As A Foreign Language #5,J. Torres/Eric  Kim,1932664394,9.78193E+12,eng,58,2/1/06,Oni Press,
Jungle Love,Margaret Johnson/Philip Prowse,521750849,9.78052E+12,eng,95,8/1/02,Cambridge University Press,
The 5 Love Languages / The 5 Love Languages Journal,Gary Chapman,802415318,9.7808E+12,eng,0,1/1/05,Moody Publishers,
Angels & Demons (Robert Langdon  #1),Dan Brown,1416524797,9.78142E+12,eng,736,4/1/06,Pocket Books,
Ángeles y demonios (Robert Langdon  #1),Dan Brown,849561877X,9.7885E+12,spa,508,12/1/05,Umbriel,
Angeles & Demonios,Dan Brown/Raúl Amundaray,972859896,9.78097E+12,spa,18,12/1/05,FonoLibro,
The Da Vinci Code (Robert Langdon  #2),Dan Brown,307277674,9.78031E+12,eng,489,3/28/06,Anchor,
The Da Vinci Code,Dan Brown,076792603X,9.78077E+12,eng,467,3/28/06,Broadway Books,
Da Vinci Code (Robert Langdon  #2),Dan Brown/Daniel Roche,2266144340,9.78227E+12,fre,744,5/3/05,Pocket,
Deception Point,Dan Brown,1416524800,9.78142E+12,eng,736,4/1/06,Pocket Books,
Deception Point,Dan Brown,552151769,9.78055E+12,eng,585,5/1/04,Corgi Books,
Deception Point,Dan Brown,593055071,9.78059E+12,eng,448,8/1/05,Bantam Press,
A Killing Rain (Louis Kincaid  #6),P.J. Parrish,078601606X,9.78079E+12,eng,383,2/1/05,Pinnacle,
The Millionaire Next Door: The Surprising Secrets of America's Wealthy,Thomas J. Stanley/William D. Danko,671015206,9.78067E+12,eng,258,10/1/98,Gallery Books,
Think and Grow Rich: The Landmark Bestseller Now Revised and Updated for the 21st Century,Napoleon Hill,1585424331,9.78159E+12,eng,320,9/1/05,Tarcherperigee,
Think and Grow Rich,Napoleon Hill,1932429239,9.78193E+12,eng,368,8/7/04,High Roads Media,
Pragmatic Version Control: Using Subversion (The Pragmatic Starter Kit Series),Mike   Mason,977616657,9.78098E+12,eng,256,6/7/06,Pragmatic Bookshelf,
Read My Lips: Sexual Subversion and the End of Gender,Riki Anne Wilchins,1563410907,9.78156E+12,en-US,288,6/1/05,Firebrand Books,
Trump: The Art of the Deal,Donald J. Trump/Tony Schwartz,345479173,9.78035E+12,en-US,384,12/28/04,Ballantine Books,
The Richest Man in Babylon,George S. Clason,451205367,9.78045E+12,eng,194,2/1/08,Berkley Books,
The Richest Man in Babylon,George S. Clason,1419349996,9.78142E+12,eng,4,6/17/05,Recorded Books  Inc.,
Shibumi,Trevanian/Gisela Stege,1400098033,9.7814E+12,eng,480,5/10/05,Broadway Books,
1776,David McCullough,743226720,9.78074E+12,eng,386,7/4/06,Simon  Schuster,
1776,Peter  Stone/Sherman Edwards,140481397,9.78014E+12,eng,192,11/18/76,Penguin Books,
The Crescent Obscured: The United States and the Muslim World  1776-1815,Robert J. Allison,226014908,9.78023E+12,eng,284,7/15/00,University of Chicago Press,
The Good Earth (House of Earth  #1),Pearl S. Buck,1416500189,9.78142E+12,eng,418,3/4/09,Howard Publishing Co,
Purpose Driven Life - For Commuters: What on Earth Am I Here For?,Rick Warren,310258979,9.78031E+12,eng,5,3/15/05,Zondervan,
Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,60838582,9.78006E+12,eng,399,7/5/05,Harper Perennial,
Fast Food Nation: What The All-American Meal is Doing to the World,Eric Schlosser,141006870,9.78014E+12,eng,384,4/4/02,Penguin Books,
Snow Flower and the Secret Fan,Lisa See,812968069,9.78081E+12,eng,269,2/21/06,Random House,
The Broker,John Grisham,385340540,9.78039E+12,eng,422,9/26/06,Delta,
The Power Broker: Robert Moses and the Fall of New York,Robert A. Caro,394720245,9.78039E+12,eng,1344,7/12/75,Vintage,
The Power Broker: A Novel (Christian Gillette  #3),Stephen W. Frey,345480600,9.78035E+12,eng,320,7/25/06,Ballantine Books,
Body For Life: 12 Weeks to Mental and Physical Strength,Bill Phillips/Michael D'Orso,60193395,9.78006E+12,en-US,201,6/10/99,HarperCollins Publishers  Inc.,
Body for Life for Women: A Woman's Plan for Physical and Mental Transformation,Pamela Peeke/Cindy Crawford,1579546013,9.78158E+12,en-US,288,4/1/05,Rodale Books,
Eating for Life: Your Guide to Great Health  Fat Loss and Increased Energy!,Bill Phillips,972018417,9.78097E+12,eng,405,11/26/03,High Point Media,
The Warren Buffett Way,Robert G. Hagstrom/Bill Miller/Kenneth L. Fisher,471743674,9.78047E+12,en-US,245,10/1/05,John Wiley & Sons,
The Warren Buffett CEO: Secrets from the Berkshire Hathaway Managers,Robert P. Miles/Tom Osborne,471430455,9.78047E+12,eng,432,4/18/03,Wiley,
Monkey Business: True Story of the Scopes Trial,Marvin N. Olasky/John R. Perry,805431578,9.78081E+12,eng,368,5/15/05,B Books,
Junie B. Jones and a Little Monkey Business (Junie B. Jones  #2),Barbara Park/Denise Brunkus,679838864,9.78068E+12,en-US,68,2/16/93,Random House Books for Young Readers,
Monkey Business,Sarah Mlynowski,373250711,9.78037E+12,eng,392,9/24/04,Red Dress Ink,
Liar's Poker,Michael   Lewis,140143459,9.78014E+12,eng,256,10/1/90,Penguin Books,
Liar's Poker: A Harry Garnish Mystery,Frank McConnell,802732291,9.7808E+12,eng,214,6/1/93,Walker & Company,
Risotto: 30 Simply Delicious Vegetarian Recipes from an Italian Kitchen,Ursula Ferrigno/Jason Lowe/Maxine  Clark,1841721476,6.94055E+11,eng,64,3/1/01,Ryland Peters & Small,
Giada's Family Dinners,Giada De Laurentiis/Victoria Pearson,030723827X,9.78031E+12,eng,256,4/4/06,Clarkson Potter,
Everyday Italian: 125 Simple and Delicious Recipes,Giada De Laurentiis,1400052580,9.7814E+12,eng,256,2/22/05,Clarkson Potter,
Everyday Pasta,Giada De Laurentiis/Victoria Pearson,307346587,9.78031E+12,eng,240,4/3/07,Clarkson Potter,
Tyler's Ultimate: Brilliant Simple Food to Make Any Time,Tyler Florence/Petrina Tinslay,1400052386,9.7814E+12,eng,256,9/26/06,Clarkson Potter,
Tyler Florence's Real Kitchen: An Indespensible Guide for Anybody Who Likes to Cook,Tyler Florence/JoAnn Cianciulli/Bill Bettencourt/Bobby Flay,609609971,9.78061E+12,eng,304,3/25/03,Clarkson Potter Publishers,
Eat This Book: Cooking with Global Fresh Flavors,Tyler Florence/Petrina Tinslay,1400052378,9.7814E+12,eng,287,10/1/04,Clarkson Potter Publishers,
Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,61234001,9.78006E+12,eng,320,10/17/06,William Morrow,
Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt/Stephen J. Dubner,8466625127,9.78847E+12,spa,250,8/1/06,Ediciones B,
Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt/Stephen J. Dubner,61245135,9.78006E+12,en-US,496,12/8/06,Harper,
The Last Assassin (John Rain  #5),Barry Eisler,399153594,9.7804E+12,eng,338,6/1/06,Putnam Publishing Group,
Life of Pi,Yann Martel,156030209,9.78016E+12,en-US,401,5/3/04,Mariner Books / Harvest Books,
L'Histoire de Pi,Yann Martel/Nicole Martel/Emile Martel,828808392,9.78083E+12,fre,448,11/24/05,Gallimard,
Shadows and Wind: A View of Modern Vietnam,Robert Templer,140285970,9.78014E+12,eng,400,9/1/99,Penguin Books,
A Million Little Pieces,James Frey,307276902,9.78031E+12,eng,515,9/22/05,Anchor Books,
A Million Little Pieces of Feces,Python Bonkers,1411677315,9.78141E+12,en-US,256,2/10/06,Lulu.com,
A Million Little Lies,James Pinocchio/Pablo Fenjves,61171468,9.78006E+12,en-US,191,3/28/06,William Morrow Paperbacks,
The Leadership Challenge,James M. Kouzes/Barry Z. Posner,787968331,9.78079E+12,en-US,458,8/7/03,Jossey-Bass,
Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,446394599,9.78045E+12,eng,193,2/1/93,Business Plus,
Leadership in Organizations,Gary Yukl,131494848,9.78013E+12,en-GB,542,7/7/05,Prentice Hall,
Leadership,Rudolph W. Giuliani,316861014,9.78032E+12,eng,397,10/1/02,Little  Brown,
Men Are from Mars  Women Are from Venus,John Gray,60574216,9.78006E+12,eng,368,4/3/12,Harper Paperbacks,
Mars and Venus Book of Days: 365 Inspriations to Enrich Your Relationships,John Gray,60192771,9.78006E+12,en-US,368,10/21/98,Harper,
Men Are from Mars  Women Are from Venus,John Gray,006123205X,9.78006E+12,eng,2,4/3/07,HarperAudio,
How to Succeed with Women,Ron  Louis/David Copeland,735200300,9.78074E+12,en-US,320,10/29/98,Prentice Hall Press,
The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,553381679,9.78055E+12,eng,512,6/25/02,Bantam,
The Clan of the Cave Bear (Earth's Children  #1),Jean M. Auel,517542021,9.78052E+12,eng,468,5/4/80,Crown Publishing Group,
Moneyball: The Art of Winning an Unfair Game,Michael   Lewis,393324818,9.78039E+12,eng,317,3/17/04,W. W. Norton  Company,
Juiced Official Strategy Guide,Doug Walsh,744005612,9.78074E+12,eng,112,6/1/05,BradyGames,
The 48 Laws of Power,Robert Greene/Joost Elffers,140280197,9.78014E+12,eng,452,9/1/00,Penguin (Business),
Gates of Fire,Steven Pressfield,055338368X,9.78055E+12,eng,392,9/27/05,Bantam,
Fire Sea (The Death Gate Cycle  #3),Margaret Weis/Tracy Hickman,553295411,9.78055E+12,eng,414,3/1/92,Spectra Books,
The Gate of Fire (Oath Of Empire Book Two),Thomas Harlan,812590104,9.78081E+12,en-US,721,6/18/01,Tor Classics,
The Afghan Campaign,Steven Pressfield,038551641X,9.78039E+12,eng,354,7/1/06,Doubleday Books,
Tides of War,Steven Pressfield,553381393,9.78055E+12,eng,448,8/28/01,Bantam,
Last of the Amazons,Steven Pressfield,553382047,9.78055E+12,eng,400,7/1/03,Bantam,
The War of Art: Break Through the Blocks & Win Your Inner Creative Battles,Steven Pressfield/Robert McKee,446691437,9.78045E+12,eng,168,4/1/03,Warner Books,
Gita on the Green,Stephen J. Rosen/Steven Pressfield,826413013,9.78083E+12,en-US,176,5/30/02,Continuum,
Blood Stripes: The Grunt's View of the War in Iraq,David J. Danelo/Steven Pressfield,811701646,9.78081E+12,eng,340,4/24/06,Stackpole Books,
Phaedrus and Letters VII and VIII,Plato/Walter Hamilton,140442758,9.78014E+12,en-US,160,1/30/73,Penguin Classics,
